Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,0,0,0,248.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,277.3,0,0,0,0,0,0,0,0,0,0,0
0,700.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,669.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3602.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,98.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,95.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,177.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,298.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,219.9,0,0,0,0,0,0,0,0,0,0,0
0,3403,0,0,0,935.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,116.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,114.2,0,0,0,0,0,0,0,0,0,0,0
0,8642.7,0,0,91.3,22376.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,536.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,292.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,157.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,463.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,181.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,281.3,0,0,0,0,0,0,0,0,0,0,0
0,556,0,0,0,1559.6,0,0,0,0,0,0,0,0,0,0,0
