Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,251.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,106.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,270.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,106.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,340.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,317.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4775.5,0,0,0,0,0,0,0,0,0
0,0,1061.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,114.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,255.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,168.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,151.9,0,0,0,0,868.7,0,0,0,0,0,0,0,0,0
0,0,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,346.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,270.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,303.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,239.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1294.7,0,0,0,0,1903.9,0,0,0,0,0,0,0,0,0
0,0,91.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,297.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,202.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,557.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,311.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,279.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1357.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,428.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,390.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,951.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,121.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,644.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,186.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,637.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,414.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1922.9,0,0,0,0,5670.4,0,0,0,0,0,0,0,0,0
0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,468.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,379.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,554.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1305.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,178.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,262.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,501.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,132.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,110.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,340.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,331.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,118.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,613.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,390.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,478.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2918.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,505.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,637.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,210.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,496.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,224.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,107.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,528.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,157.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,159.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,295.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,247.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,691.6,0,0,0,0,0,0,0,0,0
0,0,563.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,177.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1774.7,0,0,0,0,1160.4,0,0,0,0,0,0,0,0,0
0,0,221.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,403.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,366.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,181.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,237.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,513.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,307.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1066.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3585.9,259.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,162.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,534.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2516.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,149.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,559.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,212.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1087.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,178.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,597.4,0,0,0,0,0,0,0,0,0
0,0,3734.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,713.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2385.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,101.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
